all_rates,provider_groups,npi,entity_type_code,business_name,last_name,first_name,first_line_location_address,second_line_location_address,city_name,state_name,int_postal,truncated_zips,phone,taxonomy_1,taxonomy_2,taxonomy_3,taxonomy_4,taxonomy_5,taxonomy_6,taxonomy_7,taxonomy_8,taxonomy_9,taxonomy_10,taxonomy_11,taxonomy_12,taxonomy_13,taxonomy_14,taxonomy_15,Input Address,Match,Match Result,Match Address,LatLong,Number,L or R,longitude,latitude,mapped_taxonomy_1,mapped_taxonomy_2,mapped_taxonomy_3,mapped_taxonomy_4,mapped_taxonomy_5,mapped_taxonomy_6,mapped_taxonomy_7,mapped_taxonomy_8,mapped_taxonomy_9,mapped_taxonomy_10,mapped_taxonomy_11,mapped_taxonomy_12,mapped_taxonomy_13,mapped_taxonomy_14,mapped_taxonomy_15,size,alias,yelp_alias,api_url,score,review_count,map_area
556.59,[189],1871731299,2.0,"EAST BAY SPECIAL IMAGING MEDICAL GROUP, INC.","EAST BAY SPECIAL IMAGING MEDICAL GROUP, INC.","EAST BAY SPECIAL IMAGING MEDICAL GROUP, INC.",80 GRAND AVE,SUITE 100,OAKLAND,CA,946123725.0,94612,5105870650.0,261QM1200X,261QR0200X,2085R0202X,,,,,,,,,,,,None,"80 GRAND AVE, OAKLAND, CA, 94612",Match,Exact,"80 GRAND AVE, OAKLAND, CA, 94612","-122.26569852233882,37.811536337239886",617283358.0,L,-122.26569852233882,37.811536337239886,,"Ambulatory Health Care Facilities/Clinic/Center, Radiology","Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,eastbay-special-imaging-oakland,eastbay-special-imaging-oakland,https://www.yelp.com/biz/eastbay-special-imaging-oakland?start=0,4.0,1.0,Bay Area
556.59,[189],1154790772,2.0,SILVER CREEK RADIOLOGY PROFESSIONAL CORPORATION,SILVER CREEK RADIOLOGY PROFESSIONAL CORPORATION,SILVER CREEK RADIOLOGY PROFESSIONAL CORPORATION,2365 QUIMBY RD,,SAN JOSE,CA,951221337.0,95122,6504279887.0,2085R0202X,,,,,,,,,,,,,,None,"2365 QUIMBY RD, SAN JOSE, CA, 95122",Match,Exact,"2365 QUIMBY RD, SAN JOSE, CA, 95122","-121.80893311957288,37.32380319155237",636141562.0,L,-121.80893311957288,37.32380319155237,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,silver-creek-radiology-san-jose,silver-creek-radiology-san-jose,https://www.yelp.com/biz/silver-creek-radiology-san-jose?start=0,1.9,32.0,Bay Area
494.55,[2033],1104881747,2.0,"VALLEY RADIOLOGICAL ASSOCIATES MEDICAL GROUP, INC.","VALLEY RADIOLOGICAL ASSOCIATES MEDICAL GROUP, INC.","VALLEY RADIOLOGICAL ASSOCIATES MEDICAL GROUP, INC.",10 WOODLAND RD,,SAINT HELENA,CA,945749554.0,94574,7079636570.0,2085R0202X,,,,,,,,,,,,,,None,"10 WOODLAND RD, SAINT HELENA, CA, 94574",Match,Exact,"10 WOODLAND RD, SAINT HELENA, CA, 94574","-122.4757289597203,38.54454843957461",637730615.0,L,-122.4757289597203,38.54454843957461,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
793.24,[21984],1285666313,2.0,RADIOLOGY MEDICAL GROUP OF NAPA,RADIOLOGY MEDICAL GROUP OF NAPA,RADIOLOGY MEDICAL GROUP OF NAPA,1000 TRANCAS STREET,,NAPA,CA,94558.0,94558,7072524411.0,2085R0202X,,,,,,,,,,,,,,None,"1000 TRANCAS STREET, NAPA, CA, 94558",Match,Exact,"1000 TRANCAS ST, NAPA, CA, 94558","-122.29600574499091,38.323569866371315",67415015.0,R,-122.29600574499092,38.32356986637132,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
793.24,[21984],1942385638,2.0,RADIOLOGY MEDICAL GROUP OF NAPA,RADIOLOGY MEDICAL GROUP OF NAPA,RADIOLOGY MEDICAL GROUP OF NAPA,100 HOSPITAL DRIVE,,VALLEJO,CA,94589.0,94589,7075513400.0,2085R0202X,,,,,,,,,,,,,,None,"100 HOSPITAL DRIVE, VALLEJO, CA, 94589",Match,Exact,"100 HOSPITAL DR, VALLEJO, CA, 94589","-122.2405734371979,38.13091302807362",192532253.0,L,-122.2405734371979,38.13091302807362,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
1204.73,[29807],1063487122,2.0,UNIVERSITY OF CALIFORNIA SFGH MEDICAL GROUP,UNIVERSITY OF CALIFORNIA SFGH MEDICAL GROUP,UNIVERSITY OF CALIFORNIA SFGH MEDICAL GROUP,"1001 POTRERO AVENUE BLDG 5, 1ST FL",,SAN FRANCISCO,CA,941103518.0,94110,6282065871.0,2085R0202X,,,,,,,,,,,,,,None,"1001 POTRERO AVENUE BLDG 5, 1ST FL, SAN FRANCISCO, CA, 94110",Match,Exact,"1001 POTRERO AVE, SAN FRANCISCO, CA, 94110","-122.40655992179,37.756112373213966",192301329.0,L,-122.40655992179,37.756112373213966,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,sfgh-cafeteria-san-francisco,sfgh-cafeteria-san-francisco,https://www.yelp.com/biz/sfgh-cafeteria-san-francisco?start=0,3.0,2.0,Bay Area
725.33,[14238],1649596792,2.0,"OMNIRAD MEDICAL GROUP, INC.","OMNIRAD MEDICAL GROUP, INC.","OMNIRAD MEDICAL GROUP, INC.",2410 SAMARITAN DR STE 101,,SAN JOSE,CA,951243909.0,95124,4083710390.0,2085R0202X,,,,,,,,,,,,,,None,"2410 SAMARITAN DR STE 101, SAN JOSE, CA, 95124",Match,Exact,"2410 SAMARITAN DR, SAN JOSE, CA, 95124","-121.9449470052719,37.25105480708589",650232255.0,R,-121.9449470052719,37.25105480708589,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,radiological-associates-medical-group-of-santa-clara-valley-san-jose,radiological-associates-medical-group-of-santa-clara-valley-san-jose,https://www.yelp.com/biz/radiological-associates-medical-group-of-santa-clara-valley-san-jose?start=0,1.0,9.0,Bay Area
1204.73,[10967],1265480099,2.0,"PACIFIC IMAGING CONSULTANTS, A MEDICAL GROUP, INC.","PACIFIC IMAGING CONSULTANTS, A MEDICAL GROUP, INC.","PACIFIC IMAGING CONSULTANTS, A MEDICAL GROUP, INC.",411 30TH ST,#508,OAKLAND,CA,946093310.0,94609,9252744950.0,2085R0202X,,,,,,,,,,,,,,None,"411 30TH ST, OAKLAND, CA, 94609",Match,Exact,"411 30TH ST, OAKLAND, CA, 94609","-122.26496389625561,37.819004312545246",606837047.0,L,-122.2649638962556,37.819004312545246,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
889.63,[3476],1477590081,2.0,"CENTRAL OREGON RADIOLOGY ASSOC., P.C.","CENTRAL OREGON RADIOLOGY ASSOC., P.C.","CENTRAL OREGON RADIOLOGY ASSOC., P.C.",1460 NE MEDICAL CENTER DR,,BEND,OR,977016061.0,97701,5413826633.0,261QR0200X,2085R0202X,,,,,,,,,,,,,None,"1460 NE MEDICAL CENTER DR, BEND, OR, 97701",No_Match,,,,,,-1.0,-1.0,"Ambulatory Health Care Facilities/Clinic/Center, Radiology","Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,central-oregon-radiology-associates-bend-2,central-oregon-radiology-associates-bend-2,https://www.yelp.com/biz/central-oregon-radiology-associates-bend-2?start=0,2.9,23.0,Bay Area
867.43,[9492],1811940661,2.0,SOLANO DIAGNOSTICS PARTNERS A CALIF LIMITED PARTNERSHIP,SOLANO DIAGNOSTICS PARTNERS A CALIF LIMITED PARTNERSHIP,SOLANO DIAGNOSTICS PARTNERS A CALIF LIMITED PARTNERSHIP,1101 B GALE WILSON BLVD,SUITE 100,FAIRFIELD,CA,945333700.0,94533,7076464777.0,2085R0202X,,,,,,,,,,,,,,None,"1101 B GALE WILSON BLVD, FAIRFIELD, CA, 94533",Match,Exact,"1101 B GALE WILSON BLVD, FAIRFIELD, CA, 94533","-122.04680841103914,38.26101028425546",192578448.0,R,-122.04680841103914,38.26101028425546,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,solano-diagnostics-imaging-fairfield-fairfield,solano-diagnostics-imaging-fairfield-fairfield,https://www.yelp.com/biz/solano-diagnostics-imaging-fairfield-fairfield?start=0,1.9,28.0,Bay Area
719.31,[10181],1134342371,2.0,WELCH ROAD IMAGING,WELCH ROAD IMAGING,WELCH ROAD IMAGING,400 CHANNING AVE,,PALO ALTO,CA,943012801.0,94301,6503231343.0,2085R0202X,,,,,,,,,,,,,,None,"400 CHANNING AVE, PALO ALTO, CA, 94301",Match,Exact,"400 CHANNING AVE, PALO ALTO, CA, 94301","-122.1552797541919,37.44395967186796",122950460.0,R,-122.1552797541919,37.44395967186796,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,simonmed-imaging-palo-alto-2,simonmed-imaging-palo-alto-2,https://www.yelp.com/biz/simonmed-imaging-palo-alto-2?start=0,3.4,19.0,Bay Area
2393.29,[25310],1487040770,2.0,"MAGNETIC IMAGING AFFILIATES, LLC","MAGNETIC IMAGING AFFILIATES, LLC","MAGNETIC IMAGING AFFILIATES, LLC",5730 TELEGRAPH AVE,,OAKLAND,CA,946091710.0,94609,5102042744.0,2085R0202X,,,,,,,,,,,,,,None,"5730 TELEGRAPH AVE, OAKLAND, CA, 94609",Match,Non_Exact,"5730 TELEGRAPH, OAKLAND, CA, 94609","-122.26135420497485,37.84345793697889",635910430.0,R,-122.26135420497484,37.84345793697889,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,magnetic-imaging-affiliates-oakland,magnetic-imaging-affiliates-oakland,https://www.yelp.com/biz/magnetic-imaging-affiliates-oakland?start=0,3.1,35.0,Bay Area
2393.29,[25310],1871538769,2.0,SUTTER EAST BAY MEDICAL FOUNDATION,SUTTER EAST BAY MEDICAL FOUNDATION,SUTTER EAST BAY MEDICAL FOUNDATION,12 CAMINO ENCINAS,,ORINDA,CA,945633304.0,94563,5102048180.0,207P00000X,207R00000X,207RC0000X,207RR0500X,207V00000X,2084N0400X,2085R0202X,213E00000X,213ES0103X,213ES0131X,207Q00000X,,,,None,"12 CAMINO ENCINAS, ORINDA, CA, 94563",Match,Exact,"12 CAM ENCINAS, ORINDA, CA, 94563","-122.17999424265025,37.87661564435405",192114669.0,R,-122.17999424265024,37.87661564435405,Allopathic & Osteopathic Physicians/Emergency Medicine,Allopathic & Osteopathic Physicians/Internal Medicine,"Allopathic & Osteopathic Physicians/Internal Medicine, Cardiovascular Disease","Allopathic & Osteopathic Physicians/Internal Medicine, Rheumatology",Allopathic & Osteopathic Physicians/Obstetrics & Gynecology,"Allopathic & Osteopathic Physicians/ Psychiatry & Neurology, Neurology","Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",Podiatric Medicine & Surgery Service Providers/Podiatrist,"Podiatric Medicine & Surgery Service Providers/Podiatrist, Foot & Ankle Surgery","Podiatric Medicine & Surgery Service Providers/Podiatrist, Foot Surgery",Allopathic & Osteopathic Physicians/Family Medicine,,,,,,sutter-east-bay-medical-foundation-orinda-2,sutter-east-bay-medical-foundation-orinda-2,https://www.yelp.com/biz/sutter-east-bay-medical-foundation-orinda-2?start=0,1.0,2.0,Bay Area
1028.64,[53755],1043370174,2.0,"PROSCAN IMAGING OF INDIANAPOLIS, LLC","PROSCAN IMAGING OF INDIANAPOLIS, LLC","PROSCAN IMAGING OF INDIANAPOLIS, LLC",5250 E US HIGHWAY 36,PRESTWICK POINTE SUITE 220,AVON,IN,461239199.0,46123,3177453200.0,2085R0202X,,,,,,,,,,,,,,None,"5250 E US HIGHWAY 36, AVON, IN, 46123",Match,Non_Exact,"5250 US HWY 36, AVON, IN, 46123","-86.43262554906283,39.762334486852865",89219042.0,L,-86.43262554906283,39.76233448685287,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
870.56,[5398],1629265806,2.0,"SILICON VALLEY DIAGNOSTIC IMAGING, INC.","SILICON VALLEY DIAGNOSTIC IMAGING, INC.","SILICON VALLEY DIAGNOSTIC IMAGING, INC.",2500 GRANT RD,,MOUNTAIN VIEW,CA,940404302.0,94040,6509407173.0,2085R0202X,261QR0200X,,,,,,,,,,,,,None,"2500 GRANT RD, MOUNTAIN VIEW, CA, 94040",Match,Exact,"2500 GRANT RD, MOUNTAIN VIEW, CA, 94040","-122.07797789953952,37.369210761628096",639031566.0,R,-122.07797789953952,37.369210761628096,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology","Ambulatory Health Care Facilities/Clinic/Center, Radiology",,,,,,,,,,,,,,,silicon-valley-diagnostic-imaging-mountain-view,silicon-valley-diagnostic-imaging-mountain-view,https://www.yelp.com/biz/silicon-valley-diagnostic-imaging-mountain-view?start=0,1.0,33.0,Bay Area
1475.29,[16139],1114972155,2.0,CENTRAL OREGON MAGNETIC RESONANCE IMAGING LLC,CENTRAL OREGON MAGNETIC RESONANCE IMAGING LLC,CENTRAL OREGON MAGNETIC RESONANCE IMAGING LLC,1460 NE MEDICAL CENTER DR,,BEND,OR,977016061.0,97701,5415983218.0,2085R0202X,,,,,,,,,,,,,,None,"1460 NE MEDICAL CENTER DR, BEND, OR, 97701",No_Match,,,,,,-1.0,-1.0,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,central-oregon-radiology-associates-bend-2,central-oregon-radiology-associates-bend-2,https://www.yelp.com/biz/central-oregon-radiology-associates-bend-2?start=0,2.9,23.0,Bay Area
1475.29,[16139],1154599579,2.0,CENTRAL OREGON MAGNETIC RESONANCE IMAGING LLC,CENTRAL OREGON MAGNETIC RESONANCE IMAGING LLC,CENTRAL OREGON MAGNETIC RESONANCE IMAGING LLC,2500 NE NEFF RD,,BEND,OR,977016015.0,97701,5415983218.0,2085R0202X,,,,,,,,,,,,,,None,"2500 NE NEFF RD, BEND, OR, 97701",Match,Exact,"2500 NE NEFF RD, BEND, OR, 97701","-121.27379478685492,44.06578878219602",152553480.0,R,-121.27379478685492,44.06578878219602,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
785.75,[18905],1881971711,2.0,"RAVI K. SINGH, M.D., INC.","RAVI K. SINGH, M.D., INC.","RAVI K. SINGH, M.D., INC.",15405 LOS GATOS BLVD STE 104,,LOS GATOS,CA,950322500.0,95032,4084020770.0,2085R0202X,,,,,,,,,,,,,,None,"15405 LOS GATOS BLVD STE 104, LOS GATOS, CA, 95032",Match,Exact,"15405 LOS GATOS BLVD, LOS GATOS, CA, 95032","-121.95899239228339,37.244454847318366",618176484.0,R,-121.9589923922834,37.244454847318366,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
899.01,[48110],1356352660,2.0,"RADIOLOGICAL ASSOCIATES MEDICAL GROUP, INC","RADIOLOGICAL ASSOCIATES MEDICAL GROUP, INC","RADIOLOGICAL ASSOCIATES MEDICAL GROUP, INC",2410 SAMARITAN DRIVE,SUITE 102,SAN JOSE,CA,951243909.0,95124,4083710728.0,2085R0202X,,,,,,,,,,,,,,None,"2410 SAMARITAN DRIVE, SAN JOSE, CA, 95124",Match,Exact,"2410 SAMARITAN DR, SAN JOSE, CA, 95124","-121.9449470052719,37.25105480708589",650232255.0,R,-121.9449470052719,37.25105480708589,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,radiological-associates-medical-group-of-santa-clara-valley-san-jose,radiological-associates-medical-group-of-santa-clara-valley-san-jose,https://www.yelp.com/biz/radiological-associates-medical-group-of-santa-clara-valley-san-jose?start=0,1.0,9.0,Bay Area
781.95,[36101],1164528543,2.0,"AMERICAN HEALTH NETWORK OF INDIANA, LLC","AMERICAN HEALTH NETWORK OF INDIANA, LLC","AMERICAN HEALTH NETWORK OF INDIANA, LLC",1115 RONALD REAGAN PKWY,SUITE 224,AVON,IN,461236910.0,46123,3172727352.0,2085R0202X,2085U0001X,208600000X,,,,,,,,,,,,None,"1115 RONALD REAGAN PKWY, AVON, IN, 46123",Match,Exact,"1115 RONALD REAGAN PKWY, AVON, IN, 46123","-86.34377499760421,39.78306381194574",641433504.0,R,-86.34377499760421,39.78306381194574,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology","Allopathic & Osteopathic Physicians/Radiology, Diagnostic Ultrasound",Allopathic & Osteopathic Physicians/Surgery,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
626.7,[58065],1366420879,2.0,"LUMINIS HEALTH IMAGING, INC.","LUMINIS HEALTH IMAGING, INC.","LUMINIS HEALTH IMAGING, INC.",2000 MEDICAL PKWY,,ANNAPOLIS,MD,214013742.0,21401,4434815330.0,2085R0202X,,,,,,,,,,,,,,None,"2000 MEDICAL PKWY, ANNAPOLIS, MD, 21401",Match,Exact,"2000 MEDICAL PKWY, ANNAPOLIS, MD, 21401","-76.5333517833817,38.98901511505039",606919339.0,R,-76.5333517833817,38.98901511505039,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,luminis-health-imaging-annapolis-annapolis,luminis-health-imaging-annapolis-annapolis,https://www.yelp.com/biz/luminis-health-imaging-annapolis-annapolis?start=0,1.0,1.0,Bay Area
1125.74,[47999],1083608541,2.0,"AFFILIATES IN IMAGING, A MEDICAL GROUP INC","AFFILIATES IN IMAGING, A MEDICAL GROUP INC","AFFILIATES IN IMAGING, A MEDICAL GROUP INC",411 30TH ST,#508,OAKLAND,CA,946093310.0,94609,9252744950.0,2085R0202X,,,,,,,,,,,,,,None,"411 30TH ST, OAKLAND, CA, 94609",Match,Exact,"411 30TH ST, OAKLAND, CA, 94609","-122.26496389625561,37.819004312545246",606837047.0,L,-122.2649638962556,37.819004312545246,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
823.53,[1103],1053460188,2.0,PITTSBURG OPEN MRI,PITTSBURG OPEN MRI,PITTSBURG OPEN MRI,1441 E LELAND RD STE D-E,,PITTSBURG,CA,945655100.0,94565,9254739290.0,2085R0202X,,,,,,,,,,,,,,None,"1441 E LELAND RD STE D-E, PITTSBURG, CA, 94565",Match,Non_Exact,"1441 E LELAND RD, PITTSBURG, CA, 94565","-121.86711782669664,38.00813261138694",192031831.0,R,-121.86711782669664,38.00813261138694,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,pittsburg-open-mri-pittsburg-2,pittsburg-open-mri-pittsburg-2,https://www.yelp.com/biz/pittsburg-open-mri-pittsburg-2?start=0,5.0,4.0,Bay Area
823.53,[1103],1164478277,2.0,VALLEJO OPEN MRI CENTER,VALLEJO OPEN MRI CENTER,VALLEJO OPEN MRI CENTER,155 GLEN COVE MARINA RD E,SUITE 101,VALLEJO,CA,945917284.0,94591,7076441292.0,2085R0202X,,,,,,,,,,,,,,None,"155 GLEN COVE MARINA RD E, VALLEJO, CA, 94591",Match,Exact,"155 GLEN COVE MARINA RD E, VALLEJO, CA, 94591","-122.21284251027834,38.06927869541363",650940888.0,R,-122.21284251027834,38.06927869541363,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,vallejo-open-mri-vallejo,vallejo-open-mri-vallejo,https://www.yelp.com/biz/vallejo-open-mri-vallejo?start=0,3.6,12.0,Bay Area
823.53,[1103],1548345382,2.0,RADNET MEDICAL IMAGING - SAN FRANCISCO,RADNET MEDICAL IMAGING - SAN FRANCISCO,RADNET MEDICAL IMAGING - SAN FRANCISCO,3440 CALIFORNIA ST,,SAN FRANCISCO,CA,941181837.0,94118,4159226767.0,2085R0202X,,,,,,,,,,,,,,None,"3440 CALIFORNIA ST, SAN FRANCISCO, CA, 94118",Match,Exact,"3440 CALIFORNIA ST, SAN FRANCISCO, CA, 94118","-122.45081145911246,37.786801410696114",192279332.0,R,-122.45081145911246,37.786801410696114,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,radnet-medical-imaging-san-francisco-san-francisco,radnet-medical-imaging-san-francisco-san-francisco,https://www.yelp.com/biz/radnet-medical-imaging-san-francisco-san-francisco?start=0,3.2,124.0,Bay Area
823.53,[1103],1689890444,2.0,SANTA ROSA IMAGING MEDICAL CENTER,SANTA ROSA IMAGING MEDICAL CENTER,SANTA ROSA IMAGING MEDICAL CENTER,3536 MENDOCINO AVE STE 280,,SANTA ROSA,CA,954033634.0,95403,7075798226.0,2085R0202X,,,,,,,,,,,,,,None,"3536 MENDOCINO AVE STE 280, SANTA ROSA, CA, 95403",Match,Exact,"3536 MENDOCINO AVE, SANTA ROSA, CA, 95403","-122.72729804632615,38.47391783925758",67467237.0,R,-122.72729804632615,38.47391783925758,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,santa-rosa-imaging-medical-center-santa-rosa,santa-rosa-imaging-medical-center-santa-rosa,https://www.yelp.com/biz/santa-rosa-imaging-medical-center-santa-rosa?start=0,2.5,58.0,Bay Area
823.53,[1103],1730203316,2.0,NORCAL IMAGING,NORCAL IMAGING,NORCAL IMAGING,3200 TELEGRAPH AVE,,OAKLAND,CA,946093016.0,94609,5106631950.0,2085R0202X,,,,,,,,,,,,,,None,"3200 TELEGRAPH AVE, OAKLAND, CA, 94609",Match,Non_Exact,"3200 TELEGRAPH, OAKLAND, CA, 94609","-122.26673507549913,37.82028508809361",633928586.0,R,-122.26673507549911,37.82028508809361,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,norcal-imaging-oakland-oakland-3,norcal-imaging-oakland-oakland-3,https://www.yelp.com/biz/norcal-imaging-oakland-oakland-3?start=0,2.0,261.0,Bay Area
823.53,[1103],1003965997,2.0,NORCAL IMAGING,NORCAL IMAGING,NORCAL IMAGING,"2600 PARK AVE. , SUITES # 101 & 203",,CONCORD,CA,945201929.0,94520,9258257226.0,2085R0202X,,,,,,,,,,,,,,None,"2600 PARK AVE. , SUITES # 101 & 203, CONCORD, CA, 94520",Match,Non_Exact,"2600 PARK AVE, CONCORD, CA, 94520","-122.03378822820844,37.98441716022978",192092136.0,L,-122.03378822820844,37.98441716022978,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
823.53,[1103],1154526804,2.0,NORCAL IMAGING - OPEN MRI OF WALNUT CREEK,NORCAL IMAGING - OPEN MRI OF WALNUT CREEK,NORCAL IMAGING - OPEN MRI OF WALNUT CREEK,710 S BROADWAY,SUITE 203,WALNUT CREEK,CA,945965294.0,94596,9259741280.0,2085R0202X,,,,,,,,,,,,,,None,"710 S BROADWAY, WALNUT CREEK, CA, 94596",Match,Exact,"710 S BROADWAY, WALNUT CREEK, CA, 94596","-122.05796954000056,37.89446126726233",192056431.0,L,-122.05796954000056,37.89446126726233,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
823.53,[1103],1336263946,2.0,NORCAL IMAGING,NORCAL IMAGING,NORCAL IMAGING,2450 WASHINGTON AVE,SUITE # 120,SAN LEANDRO,CA,945775996.0,94577,5103517734.0,2085R0202X,,,,,,,,,,,,,,None,"2450 WASHINGTON AVE, SAN LEANDRO, CA, 94577",Match,Exact,"2450 WASHINGTON AVE, SAN LEANDRO, CA, 94577","-122.14885236468757,37.71384894631626",651451296.0,R,-122.14885236468756,37.71384894631626,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,norcal-imaging-san-leandro-san-leandro,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
823.53,[1103],1376667022,2.0,NORCAL IMAGING,NORCAL IMAGING,NORCAL IMAGING,114 LA CASA VIA,SUITES # 100 & 200,WALNUT CREEK,CA,945983087.0,94598,9259376100.0,2085R0202X,,,,,,,,,,,,,,None,"114 LA CASA VIA, WALNUT CREEK, CA, 94598",Match,Exact,"114 LA CASA VIA, WALNUT CREEK, CA, 94598","-122.04323626892494,37.912830934265855",192110208.0,R,-122.04323626892494,37.912830934265855,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,norcal-imaging-walnut-creek-walnut-creek,norcal-imaging-walnut-creek-walnut-creek,https://www.yelp.com/biz/norcal-imaging-walnut-creek-walnut-creek?start=0,2.6,141.0,Bay Area
823.53,[1103],1013031772,2.0,NORCAL IMAGING,NORCAL IMAGING,NORCAL IMAGING,2201 WALNUT AVE,SUITE # 150,FREMONT,CA,945382334.0,94538,5107131234.0,2085R0202X,,,,,,,,,,,,,,None,"2201 WALNUT AVE, FREMONT, CA, 94538",No_Match,,,,,,-1.0,-1.0,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,norcal-imaging-fremont-fremont,norcal-imaging-fremont-fremont,https://www.yelp.com/biz/norcal-imaging-fremont-fremont?start=0,2.5,90.0,Bay Area
823.53,[1103],1578687166,2.0,NORCAL IMAGING,NORCAL IMAGING,NORCAL IMAGING,5720 STONERIDGE MALL RD,SUITE # 290,PLEASANTON,CA,945882828.0,94588,9254630554.0,2085R0202X,,,,,,,,,,,,,,None,"5720 STONERIDGE MALL RD, PLEASANTON, CA, 94588",No_Match,,,,,,-1.0,-1.0,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
823.53,[1103],1881971299,2.0,NORCAL IMAGING,NORCAL IMAGING,NORCAL IMAGING,2999 REGENT ST.,SUITE 225,BERKELEY,CA,947052117.0,94705,5107047760.0,2085R0202X,,,,,,,,,,,,,,None,"2999 REGENT ST., BERKELEY, CA, 94705",Match,Exact,"2999 REGENT ST, BERKELEY, CA, 94705","-122.25659128100983,37.855706893170975",606106422.0,L,-122.25659128100985,37.855706893170975,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
